concept_id,canonical_name,medical_category,severity_weight,emergency_weight,urgent_weight,danger_sign,alias,alias_type,status
diarrhea,Diarrhea,gastrointestinal,2,0,2,no,pagtatae,synonym,active
diarrhea,Diarrhea,gastrointestinal,2,0,2,no,nagtatae,synonym,active
diarrhea,Diarrhea,gastrointestinal,2,0,2,no,"matubig na dumi",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"abdominal pain",canonical,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"stomach pain",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"belly pain",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,stomachache,synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,abdomen,synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"pain in my abdomen",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"pain in abdomen",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"belly ache",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"abdomen pain",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit akon tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gapalanakit tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"ga sakit akon tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"ga sakit tiyan akon",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"ga sakit tiyan gid ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"ga sakit tiyan ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"ga sakit tiyan man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"ga sakit tiyan subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit akon tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tina-i ako",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tina-i akon",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tina-i akon gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tina-i akon subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tina-i ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tina-i ko gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tina-i ko man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan ako",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan akon",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan akon gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan akon subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan gid ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan ko ako",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan ko akon",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan ko akon gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan ko akon subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan ko gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan ko ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan ko ko gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan ko ko man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan ko man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gasakit tiyan subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"ginabaldom ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"ginasakit akon tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"ginasakit tiyan akon",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"ginasakit tiyan gid ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"ginasakit tiyan ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"ginasakit tiyan man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"ginasakit tiyan subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi akon tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tina-i ako",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tina-i akon",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tina-i akon gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tina-i akon subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tina-i ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tina-i ko gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tina-i ko man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tiyan ako",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tiyan akon",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tiyan akon gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tiyan akon subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tiyan gid ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tiyan ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tiyan ko ako",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tiyan ko akon",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tiyan ko akon gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tiyan ko akon subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tiyan ko gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tiyan ko ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tiyan ko ko gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tiyan ko ko man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tiyan ko man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tiyan man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"hapdi tiyan subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tina-i ako",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tina-i akon",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tina-i akon gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tina-i akon subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tina-i ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tina-i ko gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tina-i ko man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan ako",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan akon",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan akon gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan akon subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan gid ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan ko ako",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan ko akon",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan ko akon gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan ko akon subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan ko gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan ko ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan ko ko gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan ko ko man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan ko man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit tiyan subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit akon tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit gid akon tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit gid tiyan akon",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit gid tiyan gid ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit gid tiyan ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit gid tiyan man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit gid tiyan subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit sikmura",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tina-i ako",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tina-i akon",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tina-i akon gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tina-i akon subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tina-i ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tina-i ko gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tina-i ko man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan ako",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan akon",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan akon gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan akon subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan gid ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan ko ako",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan ko akon",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan ko akon gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan ko akon subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan ko gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan ko ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan ko ko gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan ko ko man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan ko man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan man",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan subong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"tummy pain",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"pus-on masakit",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"ginasakit tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit sikmura",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"baldom tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit sa tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,ginabaldom,synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit sang tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"ginasakit ang tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit ang tiyan ko",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"ginabaldom ang tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit tiyan gid",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"may sakit sa busong",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"nagabalati sang sakit tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"gapasakit tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"sakit ng tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,"masakit ang tiyan",synonym,active
abdominal_pain,"Abdominal Pain",gastrointestinal,3,0,3,no,abdominal_pain,concept_id,active
dizziness,Dizziness,neurological,2,0,2,no,dizziness,canonical,active
dizziness,Dizziness,neurological,2,0,2,no,lightheaded,synonym,active
dizziness,Dizziness,neurological,2,0,2,no,vertigo,synonym,active
dizziness,Dizziness,neurological,2,0,2,no,lightheadedness,synonym,active
dizziness,Dizziness,neurological,2,0,2,no,lipong,synonym,active
dizziness,Dizziness,neurological,2,0,2,no,ginakalipong,synonym,active
dizziness,Dizziness,neurological,2,0,2,no,nagakalipong,synonym,active
dizziness,Dizziness,neurological,2,0,2,no,kalipong,synonym,active
dizziness,Dizziness,neurological,2,0,2,no,"doc nahilo ko",synonym,active
dizziness,Dizziness,neurological,2,0,2,no,nagalipong,synonym,active
dizziness,Dizziness,neurological,2,0,2,no,nahihilo,synonym,active
dizziness,Dizziness,neurological,2,0,2,no,"nahihilo ako",synonym,active
dizziness,Dizziness,neurological,2,0,2,no,nahilo,synonym,active
dizziness,Dizziness,neurological,2,0,2,no,"nahilo ako",synonym,active
dizziness,Dizziness,neurological,2,0,2,no,"nahilo ko",synonym,active
dizziness,Dizziness,neurological,2,0,2,no,nalipong,synonym,active
dizziness,Dizziness,neurological,2,0,2,no,"ginakalipong ko",synonym,active
dizziness,Dizziness,neurological,2,0,2,no,dizzy,synonym,active
dizziness,Dizziness,neurological,2,0,2,no,ginahilo,synonym,active
dizziness,Dizziness,neurological,2,0,2,no,"nagalipong ako",synonym,active
dizziness,Dizziness,neurological,2,0,2,no,"ginalipong ang ulo",synonym,active
dizziness,Dizziness,neurological,2,0,2,no,ginalipong,synonym,active
dizziness,Dizziness,neurological,2,0,2,no,"lipong ulo",synonym,active
dizziness,Dizziness,neurological,2,0,2,no,"daw magkalipong",synonym,active
dizziness,Dizziness,neurological,2,0,2,no,"lipong gid",synonym,active
dizziness,Dizziness,neurological,2,0,2,no,nagkalipong,synonym,active
dizziness,Dizziness,neurological,2,0,2,no,hilo,synonym,active
dizziness,Dizziness,neurological,2,0,2,no,"umaaligid ang paningin",synonym,active
fatigue,Fatigue,general,1,0,0,no,fatigue,canonical,active
fatigue,Fatigue,general,1,0,0,no,tired,synonym,active
fatigue,Fatigue,general,1,0,0,no,weakness,synonym,active
fatigue,Fatigue,general,1,0,0,no,malaise,synonym,active
fatigue,Fatigue,general,1,0,0,no,tiredness,synonym,active
fatigue,Fatigue,general,1,0,0,no,"don't feel well",synonym,active
fatigue,Fatigue,general,1,0,0,no,kapoy,synonym,active
fatigue,Fatigue,general,1,0,0,no,ginakapoy,synonym,active
fatigue,Fatigue,general,1,0,0,no,luya,synonym,active
fatigue,Fatigue,general,1,0,0,no,"indi maayo pamatyag",synonym,active
fatigue,Fatigue,general,1,0,0,no,"dali kapoy ko",synonym,active
fatigue,Fatigue,general,1,0,0,no,ginatamad,synonym,active
fatigue,Fatigue,general,1,0,0,no,kakapoy,synonym,active
fatigue,Fatigue,general,1,0,0,no,"kapoy gid",synonym,active
fatigue,Fatigue,general,1,0,0,no,"kapoy gid lawas ko",synonym,active
fatigue,Fatigue,general,1,0,0,no,"tamad lawas",synonym,active
fatigue,Fatigue,general,1,0,0,no,"wala ko kusog",synonym,active
fatigue,Fatigue,general,1,0,0,no,"wala na ko kusog",synonym,active
fatigue,Fatigue,general,1,0,0,no,weak,synonym,active
fatigue,Fatigue,general,1,0,0,no,"kapoy ko",synonym,active
fatigue,Fatigue,general,1,0,0,no,"ginakapoy gid",synonym,active
fatigue,Fatigue,general,1,0,0,no,"ginakapoy gid ko",synonym,active
fatigue,Fatigue,general,1,0,0,no,"mahina lawas",synonym,active
fatigue,Fatigue,general,1,0,0,no,"pagod gid",synonym,active
fatigue,Fatigue,general,1,0,0,no,"kapoy gid ang lawas",synonym,active
fatigue,Fatigue,general,1,0,0,no,"ginakapoy ako",synonym,active
fatigue,Fatigue,general,1,0,0,no,"kapoy lawas",synonym,active
fatigue,Fatigue,general,1,0,0,no,pagod,synonym,active
fatigue,Fatigue,general,1,0,0,no,"hirap sa katawan",synonym,active
fatigue,Fatigue,general,1,0,0,no,"hindi maganda ang pakiramdam",synonym,active
difficulty_breathing,"Difficulty Breathing",respiratory,10,10,0,yes,"difficulty breathing",canonical,active
difficulty_breathing,"Difficulty Breathing",respiratory,10,10,0,yes,"shortness of breath",synonym,active
difficulty_breathing,"Difficulty Breathing",respiratory,10,10,0,yes,dyspnea,synonym,active
difficulty_breathing,"Difficulty Breathing",respiratory,10,10,0,yes,breathlessness,synonym,active
difficulty_breathing,"Difficulty Breathing",respiratory,10,10,0,yes,"cannot breathe",synonym,active
difficulty_breathing,"Difficulty Breathing",respiratory,10,10,0,yes,"labored breathing",synonym,active
difficulty_breathing,"Difficulty Breathing",respiratory,10,10,0,yes,"air hunger",synonym,active
difficulty_breathing,"Difficulty Breathing",respiratory,10,10,0,yes,"budlay ginhawa",synonym,active
difficulty_breathing,"Difficulty Breathing",respiratory,10,10,0,yes,"budlay magginhawa",synonym,active
difficulty_breathing,"Difficulty Breathing",respiratory,10,10,0,yes,"budlay gid ang ginhawa",synonym,active
difficulty_breathing,"Difficulty Breathing",respiratory,10,10,0,yes,"dula ginhawa",synonym,active
difficulty_breathing,"Difficulty Breathing",respiratory,10,10,0,yes,"ginakapos ginhawa",synonym,active
