hiligaynon_term,english_term,medical_category,severity,triage_level,status
gadugo grabe tungod ko akon,throat bleeding,bleeding,Moderate,urgent,active
gadugo singit ko,groin bleeding,bleeding,Moderate,urgent,active
gadugo gid singit ko,groin bleeding,bleeding,Moderate,urgent,active
gadugo grabe singit ko,groin bleeding,bleeding,Moderate,urgent,active
gadugo singit akon,groin bleeding,bleeding,Moderate,urgent,active
gadugo gid singit akon,groin bleeding,bleeding,Moderate,urgent,active
gadugo grabe singit akon,groin bleeding,bleeding,Moderate,urgent,active
gadugo singit ko akon,groin bleeding,bleeding,Moderate,urgent,active
gadugo gid singit ko akon,groin bleeding,bleeding,Moderate,urgent,active
gadugo grabe singit ko akon,groin bleeding,bleeding,Moderate,urgent,active
gadugo ilong ko,nose bleeding,bleeding,Moderate,urgent,active
gadugo gid ilong ko,nose bleeding,bleeding,Moderate,urgent,active
gadugo grabe ilong ko,nose bleeding,bleeding,Moderate,urgent,active
gadugo ilong akon,nose bleeding,bleeding,Moderate,urgent,active
gadugo gid ilong akon,nose bleeding,bleeding,Moderate,urgent,active
gadugo grabe ilong akon,nose bleeding,bleeding,Moderate,urgent,active
gadugo ilong ko akon,nose bleeding,bleeding,Moderate,urgent,active
gadugo gid ilong ko akon,nose bleeding,bleeding,Moderate,urgent,active
gadugo grabe ilong ko akon,nose bleeding,bleeding,Moderate,urgent,active
gadugo abaga ko,shoulder bleeding,bleeding,Moderate,urgent,active
gadugo gid abaga ko,shoulder bleeding,bleeding,Moderate,urgent,active
gadugo grabe abaga ko,shoulder bleeding,bleeding,Moderate,urgent,active
gadugo abaga akon,shoulder bleeding,bleeding,Moderate,urgent,active
gadugo gid abaga akon,shoulder bleeding,bleeding,Moderate,urgent,active
gadugo grabe abaga akon,shoulder bleeding,bleeding,Moderate,urgent,active
gadugo abaga ko akon,shoulder bleeding,bleeding,Moderate,urgent,active
gadugo gid abaga ko akon,shoulder bleeding,bleeding,Moderate,urgent,active
gadugo grabe abaga ko akon,shoulder bleeding,bleeding,Moderate,urgent,active
gadugo tiyan ko,abdomen bleeding,bleeding,Moderate,urgent,active
gadugo gid tiyan ko,abdomen bleeding,bleeding,Moderate,urgent,active
gadugo grabe tiyan ko,abdomen bleeding,bleeding,Moderate,urgent,active
gadugo tiyan akon,abdomen bleeding,bleeding,Moderate,urgent,active
gadugo gid tiyan akon,abdomen bleeding,bleeding,Moderate,urgent,active
gadugo grabe tiyan akon,abdomen bleeding,bleeding,Moderate,urgent,active
gadugo tiyan ko akon,abdomen bleeding,bleeding,Moderate,urgent,active
gadugo gid tiyan ko akon,abdomen bleeding,bleeding,Moderate,urgent,active
gadugo grabe tiyan ko akon,abdomen bleeding,bleeding,Moderate,urgent,active
gadugo likod ko,back bleeding,bleeding,Moderate,urgent,active
gadugo gid likod ko,back bleeding,bleeding,Moderate,urgent,active
gadugo grabe likod ko,back bleeding,bleeding,Moderate,urgent,active
gadugo likod akon,back bleeding,bleeding,Moderate,urgent,active
gadugo gid likod akon,back bleeding,bleeding,Moderate,urgent,active
gadugo grabe likod akon,back bleeding,bleeding,Moderate,urgent,active
gadugo likod ko akon,back bleeding,bleeding,Moderate,urgent,active
gadugo gid likod ko akon,back bleeding,bleeding,Moderate,urgent,active
gadugo grabe likod ko akon,back bleeding,bleeding,Moderate,urgent,active
gadugo kamot ko,hand bleeding,wound,Moderate,urgent,active
gadugo gid kamot ko,hand bleeding,wound,Moderate,urgent,active
gadugo grabe kamot ko,hand bleeding,wound,Moderate,urgent,active
gadugo kamot akon,hand bleeding,wound,Moderate,urgent,active
gadugo gid kamot akon,hand bleeding,wound,Moderate,urgent,active
gadugo grabe kamot akon,hand bleeding,wound,Moderate,urgent,active
gadugo kamot ko akon,hand bleeding,wound,Moderate,urgent,active
gadugo gid kamot ko akon,hand bleeding,wound,Moderate,urgent,active
gadugo grabe kamot ko akon,hand bleeding,wound,Moderate,urgent,active
gadugo tudlo ko,finger bleeding,wound,Moderate,urgent,active
gadugo gid tudlo ko,finger bleeding,wound,Moderate,urgent,active
gadugo grabe tudlo ko,finger bleeding,wound,Moderate,urgent,active
gadugo tudlo akon,finger bleeding,wound,Moderate,urgent,active
gadugo gid tudlo akon,finger bleeding,wound,Moderate,urgent,active
gadugo grabe tudlo akon,finger bleeding,wound,Moderate,urgent,active
gadugo tudlo ko akon,finger bleeding,wound,Moderate,urgent,active
gadugo gid tudlo ko akon,finger bleeding,wound,Moderate,urgent,active
gadugo grabe tudlo ko akon,finger bleeding,wound,Moderate,urgent,active
gadugo tuhod ko,knee bleeding,bleeding,Moderate,urgent,active
gadugo gid tuhod ko,knee bleeding,bleeding,Moderate,urgent,active
gadugo grabe tuhod ko,knee bleeding,bleeding,Moderate,urgent,active
gadugo tuhod akon,knee bleeding,bleeding,Moderate,urgent,active
gadugo gid tuhod akon,knee bleeding,bleeding,Moderate,urgent,active
gadugo grabe tuhod akon,knee bleeding,bleeding,Moderate,urgent,active
gadugo tuhod ko akon,knee bleeding,bleeding,Moderate,urgent,active
gadugo gid tuhod ko akon,knee bleeding,bleeding,Moderate,urgent,active
gadugo grabe tuhod ko akon,knee bleeding,bleeding,Moderate,urgent,active
gadugo itlog ko,bleeding,bleeding,Moderate,urgent,active
gadugo gid itlog ko,bleeding,bleeding,Moderate,urgent,active
gadugo grabe itlog ko,bleeding,bleeding,Moderate,urgent,active
gadugo itlog akon,bleeding,bleeding,Moderate,urgent,active
gadugo gid itlog akon,bleeding,bleeding,Moderate,urgent,active
gadugo grabe itlog akon,bleeding,bleeding,Moderate,urgent,active
gadugo itlog ko akon,bleeding,bleeding,Moderate,urgent,active
gadugo gid itlog ko akon,bleeding,bleeding,Moderate,urgent,active
gadugo grabe itlog ko akon,bleeding,bleeding,Moderate,urgent,active
gadugo bilat ko,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo gid bilat ko,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo grabe bilat ko,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo bilat akon,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo gid bilat akon,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo grabe bilat akon,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo bilat ko akon,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo gid bilat ko akon,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo grabe bilat ko akon,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo bilad ko,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo gid bilad ko,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo grabe bilad ko,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo bilad akon,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo gid bilad akon,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo grabe bilad akon,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo bilad ko akon,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo gid bilad ko akon,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo grabe bilad ko akon,vagina bleeding,gynecologic,Moderate,urgent,active
gadugo lawas ko,body bleeding,bleeding,Moderate,urgent,active
gadugo gid lawas ko,body bleeding,bleeding,Moderate,urgent,active
gadugo grabe lawas ko,body bleeding,bleeding,Moderate,urgent,active
gadugo lawas akon,body bleeding,bleeding,Moderate,urgent,active
gadugo gid lawas akon,body bleeding,bleeding,Moderate,urgent,active
gadugo grabe lawas akon,body bleeding,bleeding,Moderate,urgent,active
gadugo lawas ko akon,body bleeding,bleeding,Moderate,urgent,active
gadugo gid lawas ko akon,body bleeding,bleeding,Moderate,urgent,active
gadugo grabe lawas ko akon,body bleeding,bleeding,Moderate,urgent,active
gadugo bayag ko,scrotum bleeding,bleeding,Moderate,urgent,active
gadugo gid bayag ko,scrotum bleeding,bleeding,Moderate,urgent,active
gadugo grabe bayag ko,scrotum bleeding,bleeding,Moderate,urgent,active
gadugo bayag akon,scrotum bleeding,bleeding,Moderate,urgent,active
gadugo gid bayag akon,scrotum bleeding,bleeding,Moderate,urgent,active
gadugo grabe bayag akon,scrotum bleeding,bleeding,Moderate,urgent,active
gadugo bayag ko akon,scrotum bleeding,bleeding,Moderate,urgent,active
gadugo gid bayag ko akon,scrotum bleeding,bleeding,Moderate,urgent,active
gadugo grabe bayag ko akon,scrotum bleeding,bleeding,Moderate,urgent,active
gadugo kipay ko,vulva bleeding,bleeding,Moderate,urgent,active
gadugo gid kipay ko,vulva bleeding,bleeding,Moderate,urgent,active
gadugo grabe kipay ko,vulva bleeding,bleeding,Moderate,urgent,active
gadugo kipay akon,vulva bleeding,bleeding,Moderate,urgent,active
gadugo gid kipay akon,vulva bleeding,bleeding,Moderate,urgent,active
gadugo grabe kipay akon,vulva bleeding,bleeding,Moderate,urgent,active
gadugo kipay ko akon,vulva bleeding,bleeding,Moderate,urgent,active
gadugo gid kipay ko akon,vulva bleeding,bleeding,Moderate,urgent,active
gadugo grabe kipay ko akon,vulva bleeding,bleeding,Moderate,urgent,active
gadugo mata ko,eye bleeding,bleeding,Moderate,urgent,active
gadugo gid mata ko,eye bleeding,bleeding,Moderate,urgent,active
gadugo grabe mata ko,eye bleeding,bleeding,Moderate,urgent,active
gadugo mata akon,eye bleeding,bleeding,Moderate,urgent,active
gadugo gid mata akon,eye bleeding,bleeding,Moderate,urgent,active
gadugo grabe mata akon,eye bleeding,bleeding,Moderate,urgent,active
gadugo mata ko akon,eye bleeding,bleeding,Moderate,urgent,active
gadugo gid mata ko akon,eye bleeding,bleeding,Moderate,urgent,active
gadugo grabe mata ko akon,eye bleeding,bleeding,Moderate,urgent,active
gadugo baba ko,chin bleeding,bleeding,Moderate,urgent,active
gadugo gid baba ko,chin bleeding,bleeding,Moderate,urgent,active
gadugo grabe baba ko,chin bleeding,bleeding,Moderate,urgent,active
gadugo baba akon,chin bleeding,bleeding,Moderate,urgent,active
gadugo gid baba akon,chin bleeding,bleeding,Moderate,urgent,active
gadugo grabe baba akon,chin bleeding,bleeding,Moderate,urgent,active
gadugo baba ko akon,chin bleeding,bleeding,Moderate,urgent,active
gadugo gid baba ko akon,chin bleeding,bleeding,Moderate,urgent,active
gadugo grabe baba ko akon,chin bleeding,bleeding,Moderate,urgent,active
gadugo dila ko,tongue bleeding,bleeding,Moderate,urgent,active
gadugo gid dila ko,tongue bleeding,bleeding,Moderate,urgent,active
gadugo grabe dila ko,tongue bleeding,bleeding,Moderate,urgent,active
gadugo dila akon,tongue bleeding,bleeding,Moderate,urgent,active
gadugo gid dila akon,tongue bleeding,bleeding,Moderate,urgent,active
gadugo grabe dila akon,tongue bleeding,bleeding,Moderate,urgent,active
gadugo dila ko akon,tongue bleeding,bleeding,Moderate,urgent,active
gadugo gid dila ko akon,tongue bleeding,bleeding,Moderate,urgent,active
gadugo grabe dila ko akon,tongue bleeding,bleeding,Moderate,urgent,active
gadugo liog ko,neck bleeding,bleeding,Moderate,urgent,active
gadugo gid liog ko,neck bleeding,bleeding,Moderate,urgent,active
gadugo grabe liog ko,neck bleeding,bleeding,Moderate,urgent,active
gadugo liog akon,neck bleeding,bleeding,Moderate,urgent,active
gadugo gid liog akon,neck bleeding,bleeding,Moderate,urgent,active
gadugo grabe liog akon,neck bleeding,bleeding,Moderate,urgent,active
gadugo liog ko akon,neck bleeding,bleeding,Moderate,urgent,active
gadugo gid liog ko akon,neck bleeding,bleeding,Moderate,urgent,active
gadugo grabe liog ko akon,neck bleeding,bleeding,Moderate,urgent,active
gadugo siko ko,elbow bleeding,bleeding,Moderate,urgent,active
gadugo gid siko ko,elbow bleeding,bleeding,Moderate,urgent,active
gadugo grabe siko ko,elbow bleeding,bleeding,Moderate,urgent,active
gadugo siko akon,elbow bleeding,bleeding,Moderate,urgent,active
gadugo gid siko akon,elbow bleeding,bleeding,Moderate,urgent,active
gadugo grabe siko akon,elbow bleeding,bleeding,Moderate,urgent,active
gadugo siko ko akon,elbow bleeding,bleeding,Moderate,urgent,active
gadugo gid siko ko akon,elbow bleeding,bleeding,Moderate,urgent,active
gadugo grabe siko ko akon,elbow bleeding,bleeding,Moderate,urgent,active
gadugo tiil ko,foot bleeding,bleeding,Moderate,urgent,active
gadugo gid tiil ko,foot bleeding,bleeding,Moderate,urgent,active
gadugo grabe tiil ko,foot bleeding,bleeding,Moderate,urgent,active
gadugo tiil akon,foot bleeding,bleeding,Moderate,urgent,active
gadugo gid tiil akon,foot bleeding,bleeding,Moderate,urgent,active
gadugo grabe tiil akon,foot bleeding,bleeding,Moderate,urgent,active
gadugo tiil ko akon,foot bleeding,bleeding,Moderate,urgent,active
gadugo gid tiil ko akon,foot bleeding,bleeding,Moderate,urgent,active
gadugo grabe tiil ko akon,foot bleeding,bleeding,Moderate,urgent,active
gadugo lasi ko,wound site bleeding,bleeding,Moderate,urgent,active
gadugo gid lasi ko,wound site bleeding,bleeding,Moderate,urgent,active
gadugo grabe lasi ko,wound site bleeding,bleeding,Moderate,urgent,active
gadugo lasi akon,wound site bleeding,bleeding,Moderate,urgent,active
gadugo gid lasi akon,wound site bleeding,bleeding,Moderate,urgent,active
gadugo grabe lasi akon,wound site bleeding,bleeding,Moderate,urgent,active
gadugo lasi ko akon,wound site bleeding,bleeding,Moderate,urgent,active
gadugo gid lasi ko akon,wound site bleeding,bleeding,Moderate,urgent,active
gadugo grabe lasi ko akon,wound site bleeding,bleeding,Moderate,urgent,active
gadugo kuko ko,nail bleeding,bleeding,Moderate,urgent,active
gadugo gid kuko ko,nail bleeding,bleeding,Moderate,urgent,active
gadugo grabe kuko ko,nail bleeding,bleeding,Moderate,urgent,active
gadugo kuko akon,nail bleeding,bleeding,Moderate,urgent,active
gadugo gid kuko akon,nail bleeding,bleeding,Moderate,urgent,active
gadugo grabe kuko akon,nail bleeding,bleeding,Moderate,urgent,active
gadugo kuko ko akon,nail bleeding,bleeding,Moderate,urgent,active
gadugo gid kuko ko akon,nail bleeding,bleeding,Moderate,urgent,active
gadugo grabe kuko ko akon,nail bleeding,bleeding,Moderate,urgent,active
gadugo hita ko,thigh bleeding,bleeding,Moderate,urgent,active
gadugo gid hita ko,thigh bleeding,bleeding,Moderate,urgent,active
gadugo grabe hita ko,thigh bleeding,bleeding,Moderate,urgent,active
gadugo hita akon,thigh bleeding,bleeding,Moderate,urgent,active
gadugo gid hita akon,thigh bleeding,bleeding,Moderate,urgent,active
gadugo grabe hita akon,thigh bleeding,bleeding,Moderate,urgent,active
gadugo hita ko akon,thigh bleeding,bleeding,Moderate,urgent,active
gadugo gid hita ko akon,thigh bleeding,bleeding,Moderate,urgent,active
gadugo grabe hita ko akon,thigh bleeding,bleeding,Moderate,urgent,active
gadugo titi ko,breast bleeding,bleeding,Moderate,urgent,active
gadugo gid titi ko,breast bleeding,bleeding,Moderate,urgent,active
gadugo grabe titi ko,breast bleeding,bleeding,Moderate,urgent,active
gadugo titi akon,breast bleeding,bleeding,Moderate,urgent,active
gadugo gid titi akon,breast bleeding,bleeding,Moderate,urgent,active
gadugo grabe titi akon,breast bleeding,bleeding,Moderate,urgent,active
gadugo titi ko akon,breast bleeding,bleeding,Moderate,urgent,active
gadugo gid titi ko akon,breast bleeding,bleeding,Moderate,urgent,active
gadugo grabe titi ko akon,breast bleeding,bleeding,Moderate,urgent,active
gadugo ari ko,penis bleeding,male_reproductive,Moderate,urgent,active
gadugo gid ari ko,penis bleeding,male_reproductive,Moderate,urgent,active
gadugo grabe ari ko,penis bleeding,male_reproductive,Moderate,urgent,active
gadugo ari akon,penis bleeding,male_reproductive,Moderate,urgent,active
gadugo gid ari akon,penis bleeding,male_reproductive,Moderate,urgent,active
gadugo grabe ari akon,penis bleeding,male_reproductive,Moderate,urgent,active
gadugo ari ko akon,penis bleeding,male_reproductive,Moderate,urgent,active
gadugo gid ari ko akon,penis bleeding,male_reproductive,Moderate,urgent,active
gadugo grabe ari ko akon,penis bleeding,male_reproductive,Moderate,urgent,active
gadugo ulo ko,head bleeding,trauma,Critical,emergency,active
gadugo gid ulo ko,head bleeding,trauma,Critical,emergency,active
gadugo grabe ulo ko,head bleeding,trauma,Critical,emergency,active
gadugo ulo akon,head bleeding,trauma,Critical,emergency,active
gadugo gid ulo akon,head bleeding,trauma,Critical,emergency,active
gadugo grabe ulo akon,head bleeding,trauma,Critical,emergency,active
gadugo ulo ko akon,head bleeding,trauma,Critical,emergency,active
gadugo gid ulo ko akon,head bleeding,trauma,Critical,emergency,active
gadugo grabe ulo ko akon,head bleeding,trauma,Critical,emergency,active
nagadugo talukap mata ko,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo gid talukap mata ko,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo grabe talukap mata ko,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo talukap mata akon,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo gid talukap mata akon,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo grabe talukap mata akon,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo talukap mata ko akon,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo gid talukap mata ko akon,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo grabe talukap mata ko akon,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo bukongbukong ko,ankle bleeding,bleeding,Moderate,urgent,active
nagadugo gid bukongbukong ko,ankle bleeding,bleeding,Moderate,urgent,active
nagadugo grabe bukongbukong ko,ankle bleeding,bleeding,Moderate,urgent,active
nagadugo bukongbukong akon,ankle bleeding,bleeding,Moderate,urgent,active
nagadugo gid bukongbukong akon,ankle bleeding,bleeding,Moderate,urgent,active
nagadugo grabe bukongbukong akon,ankle bleeding,bleeding,Moderate,urgent,active
nagadugo bukongbukong ko akon,ankle bleeding,bleeding,Moderate,urgent,active
nagadugo gid bukongbukong ko akon,ankle bleeding,bleeding,Moderate,urgent,active
nagadugo grabe bukongbukong ko akon,ankle bleeding,bleeding,Moderate,urgent,active
nagadugo kilid mata ko,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo gid kilid mata ko,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo grabe kilid mata ko,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo kilid mata akon,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo gid kilid mata akon,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo grabe kilid mata akon,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo kilid mata ko akon,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo gid kilid mata ko akon,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo grabe kilid mata ko akon,eyelid bleeding,bleeding,Moderate,urgent,active
nagadugo dalunggan ko,ear bleeding,bleeding,Moderate,urgent,active
nagadugo gid dalunggan ko,ear bleeding,bleeding,Moderate,urgent,active
