hiligaynon_term,english_term,medical_category,severity,triage_level,status
naaksidente ko talukap mata akon,eyelid vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko bukongbukong ko,ankle vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko bukongbukong akon,ankle vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko kilid mata ko,eyelid vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko kilid mata akon,eyelid vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko dalunggan ko,ear vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko dalunggan akon,ear vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko ngabil ko,lip vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko ngabil akon,lip vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko dughan ko,chest vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko dughan akon,chest vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko pisngi ko,cheek vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko pisngi akon,cheek vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko tungod ko,throat vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko tungod akon,throat vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko singit ko,groin vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko singit akon,groin vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko ilong ko,nose vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko ilong akon,nose vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko abaga ko,shoulder vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko abaga akon,shoulder vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko tiyan ko,abdomen vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko tiyan akon,abdomen vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko likod ko,back vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko likod akon,back vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko kamot ko,hand vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko kamot akon,hand vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko tudlo ko,finger vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko tudlo akon,finger vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko tuhod ko,knee vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko tuhod akon,knee vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko itlog ko,vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko itlog akon,vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko bilat ko,vagina vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko bilat akon,vagina vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko bilad ko,vagina vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko bilad akon,vagina vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko lawas ko,body vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko lawas akon,body vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko bayag ko,scrotum vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko bayag akon,scrotum vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko kipay ko,vulva vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko kipay akon,vulva vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko mata ko,eye vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko mata akon,eye vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko baba ko,chin vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko baba akon,chin vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko dila ko,tongue vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko dila akon,tongue vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko liog ko,neck vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko liog akon,neck vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko siko ko,elbow vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko siko akon,elbow vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko tiil ko,foot vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko tiil akon,foot vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko lasi ko,wound site vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko lasi akon,wound site vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko kuko ko,nail vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko kuko akon,nail vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko hita ko,thigh vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko hita akon,thigh vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko titi ko,breast vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko titi akon,breast vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko ari ko,penis vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko ari akon,penis vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko ulo ko,head vehicle collision injury,trauma,Critical,emergency,active
naaksidente ko ulo akon,head vehicle collision injury,trauma,Critical,emergency,active
gusto ko magpakamatay talukap mata ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay talukap mata akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay bukongbukong ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay bukongbukong akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay kilid mata ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay kilid mata akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay dalunggan ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay dalunggan akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay ngabil ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay ngabil akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay dughan ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay dughan akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay pisngi ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay pisngi akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay tungod ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay tungod akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay singit ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay singit akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay ilong ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay ilong akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay abaga ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay abaga akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay tiyan ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay tiyan akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay likod ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay likod akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay kamot ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay kamot akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay tudlo ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay tudlo akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay tuhod ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay tuhod akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay itlog ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay itlog akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay bilat ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay bilat akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay bilad ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay bilad akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay lawas ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay lawas akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay bayag ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay bayag akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay kipay ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay kipay akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay baba ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay baba akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay dila ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay dila akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay liog ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay liog akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay siko ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay siko akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay tiil ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay tiil akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay lasi ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay lasi akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay kuko ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay kuko akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay hita ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay hita akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay titi ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay titi akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay ari ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay ari akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay ulo ko,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay ulo akon,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpakamatay,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay,suicidal ideation,mental_health,Critical,emergency,active
buot ko magpakamatay,suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay talukap mata ko,eyelid suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay talukap mata akon,eyelid suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay bukongbukong ko,ankle suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay bukongbukong akon,ankle suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay kilid mata ko,eyelid suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay kilid mata akon,eyelid suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay dalunggan ko,ear suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay dalunggan akon,ear suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay ngabil ko,lip suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay ngabil akon,lip suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay dughan ko,chest suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay dughan akon,chest suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay pisngi ko,cheek suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay pisngi akon,cheek suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay tungod ko,throat suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay tungod akon,throat suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay singit ko,groin suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay singit akon,groin suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay ilong ko,nose suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay ilong akon,nose suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay abaga ko,shoulder suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay abaga akon,shoulder suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay tiyan ko,abdomen suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay tiyan akon,abdomen suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay likod ko,back suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay likod akon,back suicidal ideation,mental_health,Critical,emergency,active
gusto ko magpatay kamot ko,hand suicidal ideation,mental_health,Critical,emergency,active
