hiligaynon_term,english_term,medical_category,severity,triage_level,status
gahabok ary ko akon,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary ko akon gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary ko akon subong,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary ko gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary ko gid ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary ko ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok ary ko ko gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok bayag ako,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok bayag akon,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok bayag akon gid,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok bayag akon subong,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok bayag gid ko,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok bayag ko,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok bayag ko gid,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok bilad ako,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad akon,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad akon gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad akon subong,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad gid ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko ako,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko akon,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko akon gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko akon subong,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko gid ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilad ko ko gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ako,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat akon,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat akon gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat akon subong,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat gid ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko ako,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko akon,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko akon gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko akon subong,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko gid ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok bilat ko ko gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok gid bilat ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahabok itlog acun,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog acun gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog acun subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog gid ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko,swollen testicle,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko acun,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko acun gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko acun subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ko ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlog ku ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug acun,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug acun gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug acun subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug gid ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ko acun,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ko acun gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ko acun subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ko ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ko akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ko akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ko akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ko gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ko ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ko ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ku ako,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ku akon,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ku akon gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ku akon subong,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ku gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ku gid ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ku ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok itlug ku ko gid,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahabok singit ako,groin swelling,musculoskeletal,Moderate,urgent,active
gahabok singit akon,groin swelling,musculoskeletal,Moderate,urgent,active
gahabok singit akon gid,groin swelling,musculoskeletal,Moderate,urgent,active
gahabok singit akon subong,groin swelling,musculoskeletal,Moderate,urgent,active
gahabok singit gid ko,groin swelling,musculoskeletal,Moderate,urgent,active
gahabok singit ko,groin swelling,musculoskeletal,Moderate,urgent,active
gahabok singit ko gid,groin swelling,musculoskeletal,Moderate,urgent,active
gahubag acun itlog,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag acun itlog ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag acun itlug,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag acun itlug ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag akon ari,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag akon ari ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag akon ary,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag akon ary ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag akon bayag,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag akon bilad,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahubag akon bilad ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahubag akon bilat,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahubag akon bilat ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahubag akon itlog,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag akon itlog ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag akon itlog ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag akon itlug,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag akon itlug ko,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag akon itlug ku,testicular swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag akon singit,groin swelling,musculoskeletal,Moderate,urgent,active
gahubag ari ako,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ari akon,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ari akon gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ari akon subong,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ari gid ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ari ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ari ko ako,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ari ko akon,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ari ko akon gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ari ko akon subong,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ari ko gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ari ko gid ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ari ko ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ari ko ko gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ary ako,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ary akon,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ary akon gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ary akon subong,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ary gid ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ary ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ary ko ako,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ary ko akon,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ary ko akon gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ary ko akon subong,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ary ko gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ary ko gid ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ary ko ko,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag ary ko ko gid,penile swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag bayag ako,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag bayag akon,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag bayag akon gid,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag bayag akon subong,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag bayag gid ko,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag bayag ko,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag bayag ko gid,scrotal swelling,male_reproductive_symptom,Moderate,urgent,active
gahubag bilad ako,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahubag bilad akon,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahubag bilad akon gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahubag bilad akon subong,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahubag bilad gid ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahubag bilad ko,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahubag bilad ko ako,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahubag bilad ko akon,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahubag bilad ko akon gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahubag bilad ko akon subong,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
gahubag bilad ko gid,vaginal swelling,female_reproductive_symptom,Moderate,urgent,active
