hiligaynon_term,english_term,medical_category,severity,triage_level,status
basin ginsumbag ko kag nabun-og ulo gid ko,physical assault with head bruise,Trauma,High,emergency,active
basin ginsumbag ko kag nabun-og ulo ko gid,physical assault with head bruise,Trauma,High,emergency,active
basin ginsumbag ko kag nabun-og ulo man,physical assault with head bruise,Trauma,High,emergency,active
basin ginsumbag ko kag nabun-og ulo na gid,physical assault with head bruise,Trauma,High,emergency,active
basin ginsumbag ku kag nabun-og ulo gid,physical assault with head bruise,Trauma,High,emergency,active
basin ginsumbag ku kag nabun-og ulo gid ko,physical assault with head bruise,Trauma,High,emergency,active
basin ginsumbag ku kag nabun-og ulo ko gid,physical assault with head bruise,Trauma,High,emergency,active
basin ginsumbag ku kag nabun-og ulo man,physical assault with head bruise,Trauma,High,emergency,active
basin ginsumbag ku kag nabun-og ulo na gid,physical assault with head bruise,Trauma,High,emergency,active
basin may nana akon mata,eye infection,Infection,High,urgent,active
basin may nana akon mata subong gid,eye infection,Infection,High,urgent,active
basin may nana akon mata subong gid ko,eye infection,Infection,High,urgent,active
basin may nana akon mata subong ko gid,eye infection,Infection,High,urgent,active
basin may nana akon mata subong man,eye infection,Infection,High,urgent,active
basin may nana akon mata subong na gid,eye infection,Infection,High,urgent,active
basin may pilas ko sa kamot kag nag dugo gid,bleeding hand wound,Wound,High,emergency,active
basin may pilas ko sa kamot kag nag dugo gid ko,bleeding hand wound,Wound,High,emergency,active
basin may pilas ko sa kamot kag nag dugo ko gid,bleeding hand wound,Wound,High,emergency,active
basin may pilas ko sa kamot kag nag dugo man,bleeding hand wound,Wound,High,emergency,active
basin may pilas ko sa kamot kag nag dugo na gid,bleeding hand wound,Wound,High,emergency,active
basin may pilas ko sa kamot kag nagdugo gid,bleeding hand wound,Wound,High,emergency,active
basin may pilas ko sa kamot kag nagdugo gid ko,bleeding hand wound,Wound,High,emergency,active
basin may pilas ko sa kamot kag nagdugo ko gid,bleeding hand wound,Wound,High,emergency,active
basin may pilas ko sa kamot kag nagdugo man,bleeding hand wound,Wound,High,emergency,active
basin may pilas ko sa kamot kag nagdugo na gid,bleeding hand wound,Wound,High,emergency,active
basin may pilas ku sa kamot kag nagdugo gid,bleeding hand wound,Wound,High,emergency,active
basin may pilas ku sa kamot kag nagdugo gid ko,bleeding hand wound,Wound,High,emergency,active
basin may pilas ku sa kamot kag nagdugo ko gid,bleeding hand wound,Wound,High,emergency,active
basin may pilas ku sa kamot kag nagdugo man,bleeding hand wound,Wound,High,emergency,active
basin may pilas ku sa kamot kag nagdugo na gid,bleeding hand wound,Wound,High,emergency,active
basin nabali kamot ko,hand fracture,Fracture,High,emergency,active
basin nabali kamot ko sang natumba gid,hand fracture,Fracture,High,emergency,active
basin nabali kamot ko sang natumba gid ko,hand fracture,Fracture,High,emergency,active
basin nabali kamot ko sang natumba ko gid,hand fracture,Fracture,High,emergency,active
basin nabali kamot ko sang natumba man,hand fracture,Fracture,High,emergency,active
basin nabali kamot ko sang natumba na gid,hand fracture,Fracture,High,emergency,active
basin nabali kamot ku sang natumba gid,hand fracture,Fracture,High,emergency,active
basin nabali kamot ku sang natumba gid ko,hand fracture,Fracture,High,emergency,active
basin nabali kamot ku sang natumba ko gid,hand fracture,Fracture,High,emergency,active
basin nabali kamot ku sang natumba man,hand fracture,Fracture,High,emergency,active
basin nabali kamot ku sang natumba na gid,hand fracture,Fracture,High,emergency,active
basin nabali na kamot ko sang natumba gid,hand fracture,Fracture,High,emergency,active
basin nabali na kamot ko sang natumba gid ko,hand fracture,Fracture,High,emergency,active
basin nabali na kamot ko sang natumba ko gid,hand fracture,Fracture,High,emergency,active
basin nabali na kamot ko sang natumba man,hand fracture,Fracture,High,emergency,active
basin nabali na kamot ko sang natumba na gid,hand fracture,Fracture,High,emergency,active
basin nabunggo ko sa salakyan kag nag dugo ulo gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
basin nabunggo ko sa salakyan kag nag dugo ulo gid ko,vehicle collision with head bleeding,Trauma,Critical,emergency,active
basin nabunggo ko sa salakyan kag nag dugo ulo ko gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
basin nabunggo ko sa salakyan kag nag dugo ulo man,vehicle collision with head bleeding,Trauma,Critical,emergency,active
basin nabunggo ko sa salakyan kag nag dugo ulo na gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
basin nabunggo ko sa salakyan kag nagdugo ulo gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
basin nabunggo ko sa salakyan kag nagdugo ulo gid ko,vehicle collision with head bleeding,Trauma,Critical,emergency,active
basin nabunggo ko sa salakyan kag nagdugo ulo ko gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
basin nabunggo ko sa salakyan kag nagdugo ulo man,vehicle collision with head bleeding,Trauma,Critical,emergency,active
basin nabunggo ko sa salakyan kag nagdugo ulo na gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
basin nabunggo ku sa salakyan kag nagdugo ulo gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
basin nabunggo ku sa salakyan kag nagdugo ulo gid ko,vehicle collision with head bleeding,Trauma,Critical,emergency,active
basin nabunggo ku sa salakyan kag nagdugo ulo ko gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
basin nabunggo ku sa salakyan kag nagdugo ulo man,vehicle collision with head bleeding,Trauma,Critical,emergency,active
basin nabunggo ku sa salakyan kag nagdugo ulo na gid,vehicle collision with head bleeding,Trauma,Critical,emergency,active
basin nag dugo ulo ko pagkatapos natumba gid,head bleeding after fall,Trauma,Critical,emergency,active
basin nag dugo ulo ko pagkatapos natumba gid ko,head bleeding after fall,Trauma,Critical,emergency,active
basin nag dugo ulo ko pagkatapos natumba ko gid,head bleeding after fall,Trauma,Critical,emergency,active
basin nag dugo ulo ko pagkatapos natumba man,head bleeding after fall,Trauma,Critical,emergency,active
basin nag dugo ulo ko pagkatapos natumba na gid,head bleeding after fall,Trauma,Critical,emergency,active
basin nagdugo ulo ko,head bleeding,Bleeding,Critical,emergency,active
basin nagdugo ulo ko pagkatapos natumba gid,head bleeding after fall,Trauma,Critical,emergency,active
basin nagdugo ulo ko pagkatapos natumba gid ko,head bleeding after fall,Trauma,Critical,emergency,active
basin nagdugo ulo ko pagkatapos natumba ko gid,head bleeding after fall,Trauma,Critical,emergency,active
basin nagdugo ulo ko pagkatapos natumba man,head bleeding after fall,Trauma,Critical,emergency,active
basin nagdugo ulo ko pagkatapos natumba na gid,head bleeding after fall,Trauma,Critical,emergency,active
basin nagdugo ulo ku pagkatapos natumba gid,head bleeding after fall,Trauma,Critical,emergency,active
basin nagdugo ulo ku pagkatapos natumba gid ko,head bleeding after fall,Trauma,Critical,emergency,active
basin nagdugo ulo ku pagkatapos natumba ko gid,head bleeding after fall,Trauma,Critical,emergency,active
basin nagdugo ulo ku pagkatapos natumba man,head bleeding after fall,Trauma,Critical,emergency,active
basin nagdugo ulo ku pagkatapos natumba na gid,head bleeding after fall,Trauma,Critical,emergency,active
basin nakuryente ko sang kuryente gid,electrical injury,Trauma,Critical,emergency,active
basin nakuryente ko sang kuryente gid ko,electrical injury,Trauma,Critical,emergency,active
basin nakuryente ko sang kuryente ko gid,electrical injury,Trauma,Critical,emergency,active
basin nakuryente ko sang kuryente man,electrical injury,Trauma,Critical,emergency,active
basin nakuryente ko sang kuryente na gid,electrical injury,Trauma,Critical,emergency,active
basin nakuryente ku sang kuryente gid,electrical injury,Trauma,Critical,emergency,active
basin nakuryente ku sang kuryente gid ko,electrical injury,Trauma,Critical,emergency,active
basin nakuryente ku sang kuryente ko gid,electrical injury,Trauma,Critical,emergency,active
basin nakuryente ku sang kuryente man,electrical injury,Trauma,Critical,emergency,active
basin nakuryente ku sang kuryente na gid,electrical injury,Trauma,Critical,emergency,active
basin nautod na tudlo ko sang makina gid,amputated finger,Trauma,Critical,emergency,active
basin nautod na tudlo ko sang makina gid ko,amputated finger,Trauma,Critical,emergency,active
basin nautod na tudlo ko sang makina ko gid,amputated finger,Trauma,Critical,emergency,active
basin nautod na tudlo ko sang makina man,amputated finger,Trauma,Critical,emergency,active
basin nautod na tudlo ko sang makina na gid,amputated finger,Trauma,Critical,emergency,active
basin nautod tudlo ko sang makina gid,amputated finger,Trauma,Critical,emergency,active
basin nautod tudlo ko sang makina gid ko,amputated finger,Trauma,Critical,emergency,active
basin nautod tudlo ko sang makina ko gid,amputated finger,Trauma,Critical,emergency,active
basin nautod tudlo ko sang makina man,amputated finger,Trauma,Critical,emergency,active
basin nautod tudlo ko sang makina na gid,amputated finger,Trauma,Critical,emergency,active
basin nautod tudlo ku sang makina gid,amputated finger,Trauma,Critical,emergency,active
basin nautod tudlo ku sang makina gid ko,amputated finger,Trauma,Critical,emergency,active
basin nautod tudlo ku sang makina ko gid,amputated finger,Trauma,Critical,emergency,active
basin nautod tudlo ku sang makina man,amputated finger,Trauma,Critical,emergency,active
basin nautod tudlo ku sang makina na gid,amputated finger,Trauma,Critical,emergency,active
basin nga budlay magginhawa ko,difficulty breathing,Respiratory,Critical,emergency,active
basin nga gasakit dughan ko,chest pain,Cardiovascular,High,emergency,active
basin nga ginkagat sang ido ko,dog bite,Bite,Critical,emergency,active
basin nga may nana akon mata,eye infection,Infection,High,urgent,active
basin nga nabali kamot ko,hand fracture,Fracture,High,emergency,active
basin nga nagdugo ulo ko,head bleeding,Bleeding,Critical,emergency,active
basin ubo ko kag ginahilanat gid,fever with cough,Respiratory,High,urgent,active
basin ubo ko kag ginahilanat gid ko,fever with cough,Respiratory,High,urgent,active
basin ubo ko kag ginahilanat ko gid,fever with cough,Respiratory,High,urgent,active
basin ubo ko kag ginahilanat man,fever with cough,Respiratory,High,urgent,active
basin ubo ko kag ginahilanat na gid,fever with cough,Respiratory,High,urgent,active
batiis,leg,Body Part,Low,routine,active
bato,kidney,Body Part,Low,routine,active
baywang,waist,Body Part,Low,routine,active
budlay gid gid ko magginhawa,difficulty breathing,Respiratory,Critical,emergency,active
budlay gid gid ko magginhawa subong,difficulty breathing,Respiratory,Critical,emergency,active
budlay gid ko mag ginhawa,difficulty breathing,Respiratory,Critical,emergency,active
budlay gid ko mag ginhawa subong,difficulty breathing,Respiratory,Critical,emergency,active
budlay gid ko magginhawa,difficulty breathing,Respiratory,Critical,emergency,active
budlay gid ko magginhawa subong,difficulty breathing,Respiratory,Critical,emergency,active
budlay gid ku magginhawa,difficulty breathing,Respiratory,Critical,emergency,active
budlay gid ku magginhawa subong,difficulty breathing,Respiratory,Critical,emergency,active
budlay gid magginhawa ko,difficulty breathing,Respiratory,Critical,emergency,active
budlay ko mag ginhawa,difficulty breathing,Respiratory,Critical,emergency,active
budlay ko magginhawa,difficulty breathing,Respiratory,Critical,emergency,active
budlay ku magginhawa,difficulty breathing,Respiratory,Critical,emergency,active
budlay mag ginhawa ko,difficulty breathing,Respiratory,Critical,emergency,active
budlay mag-ihi ko,difficulty urinating,Urinary,High,urgent,active
budlay magginhawa ko,difficulty breathing,Respiratory,Critical,emergency,active
budlay magginhawa ku,difficulty breathing,Respiratory,Critical,emergency,active
buhok,hair,Body Part,Low,routine,active
bukong,forehead,Body Part,Low,routine,active
buling mata ko,blurred vision,Eye,Medium,urgent,active
burod ako,pregnancy,Obstetric,Low,routine,active
buuk,arm,Body Part,Low,routine,active
dali kapoy ko,fatigue,General,Low,routine,active
dalungan,ear,Body Part,Low,routine,active
dalunggan,ear,Body Part,Low,routine,active
dalunggan ko,ear,Body Part,Low,routine,active
damsi gid mag-ihi ko,frequent urination,Urinary,Medium,routine,active
damsi ihi ko,frequent urination,Urinary,Low,routine,active
damsi mag-ihi ko,frequent urination,Endocrine,Medium,routine,active
daw budlay gid gid ko magginhawa subong gid,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid gid ko magginhawa subong gid ko,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid gid ko magginhawa subong ko gid,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid gid ko magginhawa subong man,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid gid ko magginhawa subong na gid,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid ko mag ginhawa subong gid,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid ko mag ginhawa subong gid ko,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid ko mag ginhawa subong ko gid,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid ko mag ginhawa subong man,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid ko mag ginhawa subong na gid,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid ko magginhawa subong gid,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid ko magginhawa subong gid ko,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid ko magginhawa subong ko gid,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid ko magginhawa subong man,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid ko magginhawa subong na gid,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid ku magginhawa subong gid,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid ku magginhawa subong gid ko,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid ku magginhawa subong ko gid,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid ku magginhawa subong man,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay gid ku magginhawa subong na gid,difficulty breathing,Respiratory,Critical,emergency,active
daw budlay magginhawa ko,difficulty breathing,Respiratory,Critical,emergency,active
daw gahabok dila ko gid gid,swollen tongue,Swelling,High,emergency,active
daw gahabok dila ko gid gid ko,swollen tongue,Swelling,High,emergency,active
daw gahabok dila ko gid ko gid,swollen tongue,Swelling,High,emergency,active
daw gahabok dila ko gid man,swollen tongue,Swelling,High,emergency,active
daw gahabok dila ko gid na gid,swollen tongue,Swelling,High,emergency,active
daw gahabok dila ku gid gid,swollen tongue,Swelling,High,emergency,active
daw gahabok dila ku gid gid ko,swollen tongue,Swelling,High,emergency,active
